task_label,task_category,seed,benchmark,mode,variant,parameter_count,trainable_parameter_count,metric_name,metric_value,train_initial_loss,train_final_loss,average_train_step_time_seconds,average_eval_step_time_seconds,lm_loss,answer_loss,sufficiency_loss,tokens_per_second,decode_tokens_per_second,peak_memory_bytes,throughput_per_memory,bank_read_slots,segment_count,block_size,refresh_slots,refresh_enabled,detail_enabled,detail_slots,detail_topk,segment_length,refresh_count,bank_size,upper_layer_only_refresh
delayed_kv_short,refresh_friendly,11,delayed_kv,easy,transformer_full_small,208256,208256,accuracy,0.24583334401249884,5.933415412902832,1.928706407546997,0.006218887622364693,0.002382898493669927,0.5356010258197784,1.791566216945648,0.0,483308.36710069387,20202.292002365575,29172224.0,0.01656741587822354,0.0,6.0,8,2,False,False,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,17,delayed_kv,easy,transformer_full_small,208256,208256,accuracy,0.1791666716337204,5.370675086975098,2.000046491622925,0.00545270084112417,0.002377304807305336,0.5631623506546021,1.9427754402160644,0.0,484448.67181122495,24377.83258275383,29172224.0,0.016606504591875647,0.0,6.0,8,2,False,False,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,11,delayed_kv,easy,transformer_full_medium,1206272,1206272,accuracy,0.2583333425223827,5.374726295471191,1.8073471784591675,0.0065320359859874265,0.002840282313991338,0.528287410736084,1.7852210760116578,0.0,405500.1029396744,14875.012091667311,52187648.0,0.007770039817461679,0.0,6.0,8,2,False,False,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,17,delayed_kv,easy,transformer_full_medium,1206272,1206272,accuracy,0.24166667610406875,5.708651065826416,1.660921573638916,0.006625670057191099,0.0028147293953225015,0.4673369139432907,1.6332079887390136,0.0,409193.90447189275,16554.15655408186,52187648.0,0.007840819047294348,0.0,6.0,8,2,False,False,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,11,delayed_kv,easy,transformer_full_large,3583872,3583872,accuracy,0.27083333730697634,5.797743797302246,1.8783851861953735,0.007993328971658937,0.0034987322054803372,0.49449377357959745,1.8197226881980897,0.0,329207.43848721514,11760.796840442663,95597056.0,0.0034436985014184448,0.0,6.0,8,2,False,False,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,17,delayed_kv,easy,transformer_full_large,3583872,3583872,accuracy,0.26250000670552254,5.2988386154174805,1.8991222381591797,0.007973538024816661,0.0035040812217630446,0.5032314449548722,1.8287251949310304,0.0,328702.17063157633,12729.832636128462,95597056.0,0.003438413110039459,0.0,6.0,8,2,False,False,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,11,delayed_kv,easy,refresh_with_sufficiency_small,191680,191680,accuracy,0.1833333380520344,5.617660045623779,2.1100571155548096,0.016135361901574975,0.006667277216911316,0.5149481892585754,1.9782687067985534,0.023496947064995766,172767.82274357945,5406.126129690586,24330752.0,0.007100800778520099,10.0,6.0,8,2,True,False,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,17,delayed_kv,easy,refresh_with_sufficiency_small,191680,191680,accuracy,0.1458333373069763,5.677011489868164,2.053983449935913,0.01625829864157519,0.00663458340568468,0.516763585805893,2.0066813111305235,0.0162973215803504,173618.63379628636,5607.636491825453,24330752.0,0.0071357693258427175,10.0,6.0,8,2,True,False,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,11,delayed_kv,easy,refresh_with_sufficiency_medium,1140352,1140352,accuracy,0.16250000186264515,5.230240821838379,2.120821714401245,0.02429120718346288,0.009544657811056822,0.4858184069395065,1.967307484149933,0.017401689291000368,120687.7959817259,3497.3477431400415,41563648.0,0.002903686316988487,10.0,6.0,8,2,True,False,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,17,delayed_kv,easy,refresh_with_sufficiency_medium,1140352,1140352,accuracy,0.14166666828095914,5.726470947265625,2.0484626293182373,0.02433939977393796,0.0094601612072438,0.4831959307193756,2.00437912940979,0.015373215451836586,121766.45959783546,3605.066223451386,41563648.0,0.0029296384089730395,10.0,6.0,8,2,True,False,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,11,delayed_kv,easy,refresh_with_sufficiency_large,3435840,3435840,accuracy,0.14166666902601718,5.471181869506836,2.1336076259613037,0.031918832931680505,0.012450714001897723,0.6432400286197663,2.195719575881958,0.1283729702234268,92520.13055407428,2587.8027953227843,80296448.0,0.0011522319213182915,10.0,6.0,8,2,True,False,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,17,delayed_kv,easy,refresh_with_sufficiency_large,3435840,3435840,accuracy,0.1708333358168602,5.739542007446289,2.0473365783691406,0.031828166913409305,0.01228517700219527,0.49590814411640166,2.0176533818244935,0.022209715284407138,93767.01664892599,2658.4364316986503,80296448.0,0.0011677604549696393,10.0,6.0,8,2,True,False,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,11,delayed_kv,easy,refresh_with_detail_small,208450,208450,accuracy,1.0,5.581183910369873,0.24513214826583862,0.0218619728848959,0.008915216801688075,0.6037186563014985,0.08776489607989788,0.022354564629495144,129207.63332036784,3886.690682938003,25406464.0,0.00508562046730973,10.0,6.0,8,2,True,True,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,17,delayed_kv,easy,refresh_with_detail_small,208450,208450,accuracy,1.0,5.123519420623779,0.25976288318634033,0.021524219089123005,0.00895163050154224,0.562338012456894,0.10188353508710861,0.022182622179389,128682.88006626362,3859.6254290369716,25406464.0,0.005064966146657151,10.0,6.0,8,2,True,True,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,11,delayed_kv,easy,refresh_with_detail_medium,1206658,1206658,accuracy,1.0,5.665503978729248,0.1424768567085266,0.029536137501256436,0.011882491584401578,0.4842680513858795,0.01224203547462821,0.013880213350057602,96944.18952184751,2786.8803312097853,44150784.0,0.002195752390758169,10.0,6.0,8,2,True,True,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,17,delayed_kv,easy,refresh_with_detail_medium,1206658,1206658,accuracy,1.0,5.450504779815674,0.12678825855255127,0.029412132421728326,0.011975601804442704,0.4578151673078537,0.007525908900424838,0.012771292123943567,96190.48838911869,2752.6408042771363,44150784.0,0.002178681320565422,10.0,6.0,8,2,True,True,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,11,delayed_kv,easy,refresh_with_detail_large,3584450,3584450,accuracy,1.0,5.503654479980469,0.13400110602378845,0.03752507073254997,0.014847659307997673,0.472806841135025,0.00775411743670702,0.014132054429501295,77584.75167136725,2154.8676386619436,84868608.0,0.0009141749051824586,10.0,6.0,8,2,True,True,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,17,delayed_kv,easy,refresh_with_detail_large,3584450,3584450,accuracy,1.0,6.2343878746032715,0.12134194374084473,0.037391216430761334,0.014768783689942212,0.4433989584445953,0.0046861566137522456,0.013814742304384708,77998.9948351599,2171.1660487705994,84868608.0,0.0009190558991513081,10.0,6.0,8,2,True,True,4,2,8,2,4,True
needle_long,refresh_hostile,11,needle,easy,transformer_full_small,208256,208256,accuracy,0.17916667126119137,5.5447540283203125,2.344310998916626,0.006265557875222941,0.00304058421170339,1.256514310836792,2.047675633430481,0.0,631333.8268769616,20795.981975871393,36284928.0,0.01739934076421377,0.0,10.0,8,2,False,False,4,2,8,2,4,True
needle_long,refresh_hostile,17,needle,easy,transformer_full_small,208256,208256,accuracy,0.1916666716337204,5.406248092651367,2.303374767303467,0.006262797516602505,0.0030303317122161388,1.2006996393203735,2.016452419757843,0.0,633472.2991241118,24367.413443430374,36284928.0,0.017458276315833167,0.0,10.0,8,2,False,False,4,2,8,2,4,True
needle_long,refresh_hostile,11,needle,easy,transformer_full_medium,1206272,1206272,accuracy,1.0,5.019672870635986,0.5593876838684082,0.007540231817660646,0.0035665228147991,1.0335529565811157,0.25070572197437285,0.0,538252.1068545874,15254.395787694722,65985024.0,0.008157185891977359,0.0,10.0,8,2,False,False,4,2,8,2,4,True
needle_long,refresh_hostile,17,needle,easy,transformer_full_medium,1206272,1206272,accuracy,0.9958333373069763,5.377721786499023,0.4708109498023987,0.007131371688188261,0.0035545510007068517,0.9927113592624665,0.2242062970995903,0.0,540062.1925880543,17025.261366756702,65985024.0,0.008184617657910594,0.0,10.0,8,2,False,False,4,2,8,2,4,True
needle_long,refresh_hostile,11,needle,easy,transformer_full_large,3583872,3583872,accuracy,1.0,5.390434265136719,0.27111294865608215,0.011440055179991759,0.005329218495171517,1.0585254430770874,0.005244189081713558,0.0,360239.5636816684,12243.186733358572,113588736.0,0.0031714373833834054,0.0,10.0,8,2,False,False,4,2,8,2,4,True
needle_long,refresh_hostile,17,needle,easy,transformer_full_large,3583872,3583872,accuracy,1.0,5.658124923706055,0.21898192167282104,0.01155624928845403,0.005345990811474621,0.852539575099945,0.003583358530886471,0.0,359107.32636389066,13301.255287008576,113588736.0,0.003161469517222999,0.0,10.0,8,2,False,False,4,2,8,2,4,True
needle_long,refresh_hostile,11,needle,easy,refresh_with_sufficiency_small,191680,191680,accuracy,1.0,5.632028579711914,0.24316829442977905,0.026915658212965356,0.010846468480303883,0.8515671014785766,0.01402187328785658,0.07096415683627129,177006.44757978126,2734.06814239304,26452480.0,0.006691487814366791,18.0,10.0,8,2,True,False,4,2,8,2,4,True
needle_long,refresh_hostile,17,needle,easy,refresh_with_sufficiency_small,191680,191680,accuracy,1.0,5.74314546585083,0.2439390867948532,0.02684770408054141,0.010980355623178183,0.8462532460689545,0.01484968513250351,0.06709156557917595,174848.28377556524,2700.8869067968526,26452480.0,0.006609901369382577,18.0,10.0,8,2,True,False,4,2,8,2,4,True
needle_long,refresh_hostile,11,needle,easy,refresh_with_sufficiency_medium,1140352,1140352,accuracy,1.0,5.978387355804443,0.22685053944587708,0.03998458621499594,0.015791758918203412,0.8310409247875213,0.003581166942603886,0.06872121319174766,121577.90880966421,1764.9856928396393,45110784.0,0.0026950963390408866,18.0,10.0,8,2,True,False,4,2,8,2,4,True
needle_long,refresh_hostile,17,needle,easy,refresh_with_sufficiency_medium,1140352,1140352,accuracy,1.0,5.61546516418457,0.2326030433177948,0.04006545463311745,0.015633938822429628,0.8345274567604065,0.005562074109911918,0.07300674989819526,122805.13014861746,1787.0054779034779,45110784.0,0.002722300950225504,18.0,10.0,8,2,True,False,4,2,8,2,4,True
needle_long,refresh_hostile,11,needle,easy,refresh_with_sufficiency_large,3435840,3435840,accuracy,1.0,5.212793827056885,0.258720338344574,0.052792131376918405,0.020536464708857238,0.8404442548751831,0.03361241016536951,0.08324687331914901,93489.48067227448,1299.221342966097,85207552.0,0.0010971971201833668,18.0,10.0,8,2,True,False,4,2,8,2,4,True
needle_long,refresh_hostile,17,needle,easy,refresh_with_sufficiency_large,3435840,3435840,accuracy,1.0,5.473467826843262,0.2462441325187683,0.0525078005387008,0.020340339618269355,0.8346647500991822,0.016617469303309918,0.08222887367010116,94390.92036494223,1316.5274931330557,85207552.0,0.0011077764605294871,18.0,10.0,8,2,True,False,4,2,8,2,4,True
needle_long,refresh_hostile,11,needle,easy,refresh_with_detail_small,208450,208450,accuracy,1.0,5.783721446990967,0.2215290665626526,0.035668323364613265,0.014775204425677656,0.7677036464214325,0.015028173569589853,0.0712786853313446,129942.12984065105,1901.5285377554796,28019712.0,0.004637525533476256,18.0,10.0,8,2,True,True,4,2,8,2,4,True
needle_long,refresh_hostile,17,needle,easy,refresh_with_detail_small,208450,208450,accuracy,1.0,5.917412757873535,0.24968017637729645,0.03563901165681374,0.014885540679097175,0.8751882314682007,0.010741419810801744,0.07047655135393142,128979.15128627571,1899.0037017866107,28019712.0,0.00460315763724751,18.0,10.0,8,2,True,True,4,2,8,2,4,True
needle_long,refresh_hostile,11,needle,easy,refresh_with_detail_medium,1206658,1206658,accuracy,1.0,5.794661998748779,0.1903398036956787,0.04923322396773276,0.01968508819118142,0.6799989163875579,0.00237641423009336,0.06859879419207573,97532.84521331076,1368.5155920956072,48754688.0,0.002000481373469373,18.0,10.0,8,2,True,True,4,2,8,2,4,True
needle_long,refresh_hostile,17,needle,easy,refresh_with_detail_medium,1206658,1206658,accuracy,1.0,5.811223983764648,0.20736443996429443,0.04891368548689772,0.019659051205962896,0.7499827325344086,0.0024406351847574117,0.07485530376434327,97661.93960366356,1369.8555866991433,48754688.0,0.002003129208901174,18.0,10.0,8,2,True,True,4,2,8,2,4,True
needle_long,refresh_hostile,11,needle,easy,refresh_with_detail_large,3584450,3584450,accuracy,1.0,5.104365348815918,0.17312072217464447,0.06222190179784472,0.024657437787391247,0.6294395565986634,0.0006351078627631068,0.06421874463558197,77865.01617762272,1071.7894423038733,91463168.0,0.0008513264725055524,18.0,10.0,8,2,True,True,4,2,8,2,4,True
needle_long,refresh_hostile,17,needle,easy,refresh_with_detail_large,3584450,3584450,accuracy,1.0,5.350673675537109,0.20605173707008362,0.06267466191040715,0.024542841291986407,0.7695887744426727,0.0006415176088921726,0.04980727918446064,78228.55258507276,1068.7502537717967,91463168.0,0.000855301147944851,18.0,10.0,8,2,True,True,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,11,delayed_copy,easy,transformer_full_small,208256,208256,exact_match,1.0,5.583722114562988,0.0813625305891037,0.007657541238909794,0.004305896710138768,0.20850279033184052,0.029615821316838264,0.0,445840.8041564396,21834.160809564655,36286976.0,0.012286524072891597,0.0,10.0,8,2,False,False,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,17,delayed_copy,easy,transformer_full_small,208256,208256,exact_match,1.0,5.318838596343994,0.04564378410577774,0.00731999472158754,0.004265113291330636,0.15716915875673293,0.005864038830623031,0.0,450101.63829232386,24810.979344084626,36286976.0,0.01240394455278731,0.0,10.0,8,2,False,False,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,11,delayed_copy,easy,transformer_full_medium,1206272,1206272,exact_match,1.0,5.476513862609863,0.038562145084142685,0.008516704016235761,0.004760853410698473,0.14392002671957016,0.0023969499161466956,0.0,403239.1448201991,15505.1346138621,65987072.0,0.006110881004391271,0.0,10.0,8,2,False,False,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,17,delayed_copy,easy,transformer_full_medium,1206272,1206272,exact_match,1.0,5.0852508544921875,0.03107134997844696,0.00869980059505906,0.004764281515963376,0.11685783937573432,0.0017219982109963894,0.0,402948.83885665477,16950.313907798994,65987072.0,0.006106481567429674,0.0,10.0,8,2,False,False,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,11,delayed_copy,easy,transformer_full_large,3583872,3583872,exact_match,1.0,5.540050029754639,0.03185714781284332,0.013129799938501998,0.0065468512941151856,0.12189511507749558,0.00100477373925969,0.0,293244.7321083946,12483.714825279141,113590784.0,0.002581589120015182,0.0,10.0,8,2,False,False,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,17,delayed_copy,easy,transformer_full_large,3583872,3583872,exact_match,1.0,5.182785987854004,0.03461926802992821,0.013127435451476939,0.006544422486331314,0.13296062350273133,0.0012996981735341252,0.0,293353.90655199275,13554.119897675346,113590784.0,0.0025825502406250913,0.0,10.0,8,2,False,False,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,11,delayed_copy,easy,refresh_with_sufficiency_small,191680,191680,exact_match,0.0,5.9394426345825195,2.033942937850952,0.028374831986083236,0.01208027262473479,0.28335201144218447,1.986906886100769,0.05506680458784104,158928.9657271414,3443.1754103294747,26736128.0,0.00594435236572556,18.0,10.0,8,2,True,False,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,17,delayed_copy,easy,refresh_with_sufficiency_small,191680,191680,exact_match,0.04166666716337204,5.615359783172607,1.6428064107894897,0.028148821634951877,0.012063590018078685,0.26232155561447146,1.506887686252594,0.03692887462675572,159148.81769325904,3461.628504119575,26736128.0,0.0059525753951080364,18.0,10.0,8,2,True,False,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,11,delayed_copy,easy,refresh_with_sufficiency_medium,1140352,1140352,exact_match,0.07500000186264515,5.466095924377441,1.296678900718689,0.04125144677624727,0.01688093409175053,0.256188203394413,1.2640863418579102,0.03220786191523075,113733.82091453206,2226.847599522245,45425152.0,0.0025037631335726087,18.0,10.0,8,2,True,False,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,17,delayed_copy,easy,refresh_with_sufficiency_medium,1140352,1140352,exact_match,0.07083333469927311,5.327220916748047,1.3525536060333252,0.041096550389193,0.016930092498660086,0.22394536286592484,1.2688814282417298,0.05224299915134907,113403.61369876825,2221.0329378015404,45425152.0,0.002496493874115562,18.0,10.0,8,2,True,False,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,11,delayed_copy,easy,refresh_with_sufficiency_large,3435840,3435840,exact_match,0.04583333432674408,5.47467041015625,1.3289096355438232,0.05403940795545673,0.02156479221303016,0.2544022798538208,1.3435300827026366,0.09129628613591194,89031.50332779263,1583.1427318196431,85921280.0,0.0010361985218073175,18.0,10.0,8,2,True,False,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,17,delayed_copy,easy,refresh_with_sufficiency_large,3435840,3435840,exact_match,0.0416666679084301,5.761801719665527,1.6526082754135132,0.05415456280170474,0.021556836692616342,0.2047765150666237,1.6004543423652648,0.0524523351341486,89064.36671164894,1656.563508377737,85921280.0,0.0010365810042826287,18.0,10.0,8,2,True,False,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,11,delayed_copy,easy,refresh_with_detail_small,208450,208450,exact_match,0.9916666746139526,6.0735249519348145,0.10876862704753876,0.03692966306924872,0.016012529202271253,0.2124998539686203,0.03524696603417397,0.026984617114067078,119901.68586406912,2398.3930714795138,28359680.0,0.004227892764095685,18.0,10.0,8,2,True,True,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,17,delayed_copy,easy,refresh_with_detail_small,208450,208450,exact_match,0.987500011920929,5.751556873321533,0.15336161851882935,0.037031444619060494,0.01607594358501956,0.24110008925199508,0.09680466800928116,0.035071557760238646,119428.54333941164,2384.608541804706,28359680.0,0.004211209129983542,18.0,10.0,8,2,True,True,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,11,delayed_copy,easy,refresh_with_detail_medium,1206658,1206658,exact_match,1.0,5.595220565795898,0.05683732032775879,0.05008598587107069,0.0209944267058745,0.15796496570110322,0.007022835919633508,0.02310724314302206,91447.71974645929,1716.3928328597551,49180672.0,0.0018594239571687692,18.0,10.0,8,2,True,True,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,17,delayed_copy,easy,refresh_with_detail_medium,1206658,1206658,exact_match,1.0,5.662850379943848,0.048808444291353226,0.05031380290294894,0.0209898361004889,0.15828738510608673,0.004908212274312973,0.021049146912992,91470.12020866919,1716.5166932436252,49180672.0,0.0018598794300466084,18.0,10.0,8,2,True,True,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,11,delayed_copy,easy,refresh_with_detail_large,3584450,3584450,exact_match,0.7250000208616256,5.601035118103027,0.2547153830528259,0.06339823829249427,0.026104056392796338,0.1825587198138237,0.2552414745092392,0.025509278662502764,73549.98561468025,1332.629263176456,92343808.0,0.0007964798854156009,18.0,10.0,8,2,True,True,4,2,8,2,4,True
delayed_copy_long,refresh_hostile,17,delayed_copy,easy,refresh_with_detail_large,3584450,3584450,exact_match,0.8125000357627868,5.866508483886719,0.27046439051628113,0.06322905298244828,0.02591028840979561,0.19714213013648987,0.2294188305735588,0.03960040360689163,74100.08256636534,1338.2331977644255,92343808.0,0.0008024369383420417,18.0,10.0,8,2,True,True,4,2,8,2,4,True
