task_label,task_category,seed,benchmark,mode,variant,parameter_count,trainable_parameter_count,metric_name,metric_value,train_initial_loss,train_final_loss,average_train_step_time_seconds,average_eval_step_time_seconds,lm_loss,answer_loss,sufficiency_loss,tokens_per_second,decode_tokens_per_second,peak_memory_bytes,throughput_per_memory,bank_read_slots,segment_count,block_size,refresh_slots,refresh_enabled,detail_enabled,detail_slots,detail_topk,segment_length,refresh_count,bank_size,upper_layer_only_refresh
delayed_kv_short,refresh_friendly,11,delayed_kv,easy,transformer_full_small,91056,91056,accuracy,0.18333333879709243,5.251745223999023,2.1035993099212646,0.005897952894641397,0.0021575296064838766,0.5916013598442078,1.9925441503524781,0.0,533776.2463297574,24368.971713763112,25973248.0,0.02055100102727843,0.0,6.0,8,2,False,False,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,17,delayed_kv,easy,transformer_full_small,91056,91056,accuracy,0.1875000052154064,5.158441543579102,2.2232003211975098,0.004774395822702597,0.0021451049135066567,0.588925176858902,2.0814596891403196,0.0,536881.1241594037,30878.931410684825,25973248.0,0.020670542404223134,0.0,6.0,8,2,False,False,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,11,delayed_kv,easy,transformer_full_medium,208256,208256,accuracy,0.2625000111758709,5.7764363288879395,1.9226503372192383,0.005525873316219077,0.0023640411091037095,0.57697234749794,1.6980705261230469,0.0,487179.153727435,21147.98338225261,29172224.0,0.016700103280690392,0.0,6.0,8,2,False,False,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,17,delayed_kv,easy,transformer_full_medium,208256,208256,accuracy,0.23750000596046447,5.512070655822754,1.9853484630584717,0.005554414214242974,0.0023796864901669324,0.5606342732906342,1.8187990307807922,0.0,483980.23295990896,24180.313866523324,29172224.0,0.016590446890847575,0.0,6.0,8,2,False,False,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,11,delayed_kv,easy,transformer_full_large,1206272,1206272,accuracy,0.2125000048428774,5.426761627197266,1.819756031036377,0.006983998940106378,0.0028271331917494535,0.6183152437210083,1.9119683146476745,0.0,407396.8978296191,15014.358296472035,52580864.0,0.007748006914257231,0.0,6.0,8,2,False,False,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,17,delayed_kv,easy,transformer_full_large,1206272,1206272,accuracy,0.23333334177732468,5.40408992767334,1.5642513036727905,0.006424200105700746,0.002829050808213651,0.4717361658811569,1.5399348139762878,0.0,407122.1061741913,16530.577046137547,52580864.0,0.007742780837039712,0.0,6.0,8,2,False,False,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,11,delayed_kv,easy,refresh_with_sufficiency_small,109968,109968,accuracy,0.12916667088866235,5.423037528991699,2.148360252380371,0.016515952667881115,0.006651176605373621,0.7360696494579315,2.0869791984558104,0.04218932092189789,173187.17885437555,5359.134551616831,22503424.0,0.007696036783307978,10.0,6.0,8,2,True,False,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,17,delayed_kv,easy,refresh_with_sufficiency_small,109968,109968,accuracy,0.1625000059604645,5.357698440551758,2.0799074172973633,0.016396797379517616,0.006615055503789336,0.5573750913143158,2.013162875175476,0.017083499953150748,174133.03097751187,5632.02075711589,22503424.0,0.007738068259190773,10.0,6.0,8,2,True,False,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,11,delayed_kv,easy,refresh_with_sufficiency_medium,191680,191680,accuracy,0.15833333656191825,5.437564373016357,2.102778196334839,0.01643472084736762,0.006607977207750082,0.5055385887622833,1.9437005400657654,0.019337188079953195,174319.32783318966,5462.408776548898,24330752.0,0.007164568026224165,10.0,6.0,8,2,True,False,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,17,delayed_kv,easy,refresh_with_sufficiency_medium,191680,191680,accuracy,0.15416667126119138,5.7326860427856445,2.0682082176208496,0.01637066209093771,0.0066578368074260656,0.6742704331874847,2.074838638305664,0.1041053481400013,173014.148372095,5616.255374841725,24330752.0,0.007110924823535869,10.0,6.0,8,2,True,False,4,2,8,2,4,True
