task_label,task_category,seed,benchmark,mode,variant,parameter_count,trainable_parameter_count,metric_name,metric_value,train_initial_loss,train_final_loss,average_train_step_time_seconds,average_eval_step_time_seconds,lm_loss,answer_loss,sufficiency_loss,tokens_per_second,decode_tokens_per_second,peak_memory_bytes,throughput_per_memory,bank_read_slots,segment_count,block_size,refresh_slots,refresh_enabled,detail_enabled,detail_slots,detail_topk,segment_length,refresh_count,bank_size,upper_layer_only_refresh
delayed_kv_short,refresh_friendly,11,delayed_kv,easy,transformer_local,208256,208256,accuracy,0.171875003259629,5.4192352294921875,2.1548006534576416,0.009110442886594683,0.00246531525044702,0.604594275355339,2.0630310773849487,0.0,467124.06742128555,19071.487373461718,29172224.0,0.016012631310567394,0.0,6.0,8,2,False,False,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,17,delayed_kv,easy,transformer_local,208256,208256,accuracy,0.1302083362825215,5.63352632522583,2.133798599243164,0.0056123919911139335,0.002452806627843529,0.7404268980026245,2.108199179172516,0.0,469519.8029932727,22738.620589064467,29172224.0,0.016094755168247463,0.0,6.0,8,2,False,False,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,23,delayed_kv,easy,transformer_local,208256,208256,accuracy,0.09375000186264515,5.5654296875,2.2703239917755127,0.005615101744964098,0.0024637008755235,0.6064954176545143,2.0833254754543304,0.0,467462.58114142885,22794.664155725804,29172224.0,0.016024235284270025,0.0,6.0,8,2,False,False,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,11,delayed_kv,easy,transformer_full,208256,208256,accuracy,0.1354166683740914,5.425466537475586,2.2521440982818604,0.005507528299737411,0.002380968115176074,0.8037152290344238,2.1010954678058624,0.0,483698.6569675574,24526.135559800576,29172224.0,0.016580794695925733,0.0,6.0,8,2,False,False,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,17,delayed_kv,easy,transformer_full,208256,208256,accuracy,0.17187500651925802,5.138468265533447,2.2401225566864014,0.005521170202215823,0.0023882113891886547,0.6894630789756775,2.086972087621689,0.0,482231.77800877247,24313.30032426236,29172224.0,0.016530511283910768,0.0,6.0,8,2,False,False,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,23,delayed_kv,easy,transformer_full,208256,208256,accuracy,0.1145833358168602,5.514126777648926,2.290526866912842,0.005549068144561412,0.0023864243557909504,0.7152880802750587,2.121380925178528,0.0,482600.13502390095,24268.479777937482,29172224.0,0.01654313826137839,0.0,6.0,8,2,False,False,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,11,delayed_kv,easy,summary_memory,216640,216640,accuracy,0.11458333721384406,5.601648807525635,2.1634674072265625,0.018869019616007184,0.0072777596360538155,0.6508134603500366,2.0537383407354355,0.0,158276.30774395674,4711.52963017296,24293888.0,0.0065150669890285465,40.0,6.0,8,2,False,False,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,17,delayed_kv,easy,summary_memory,216640,216640,accuracy,0.12500000279396772,5.6440958976745605,2.136528968811035,0.01889335000111411,0.0072853286255849525,0.6997050046920776,2.087888553738594,0.0,158110.71161854482,4990.890640319005,24293888.0,0.006508250619190507,40.0,6.0,8,2,False,False,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,23,delayed_kv,easy,summary_memory,216640,216640,accuracy,0.07812500139698386,5.389044761657715,2.193443775177002,0.01852432599698659,0.007273071882082149,0.6065180897712708,2.091852754354477,0.0,158377.49680165824,4960.731698289446,24293888.0,0.006519232195425378,40.0,6.0,8,2,False,False,4,2,8,2,4,True
delayed_kv_short,refresh_friendly,11,delayed_kv,easy,transformer_xl_style,208384,208384,accuracy,0.171875003259629,5.555059909820557,2.157639980316162,0.0184068417622863,0.006973862764425576,0.6256136521697044,2.053409591317177,0.0,165171.79855245905,5110.962103251294,25292800.0,0.006530388037404283,40.0,6.0,8,2,False,False,4,2,8,2,4,True
